
  ----- YM PROFILES ------------------------------------------

         ym          U         u'          W         w'          P         p'
  5.40909708E+01  5.79531006E-18  1.01994726E+00  8.77679722E-01 -1.03365367E-14  4.50931670E-02  1.76058127E-03
  5.54004637E+01  6.50421005E-18  1.02345661E+00  8.76972622E-01  5.62223785E-15  4.39191700E-02  1.79170359E-03
  5.67346975E+01  4.85291481E-18  1.02670994E+00  8.76168776E-01  2.68103920E-14  4.28036228E-02  1.82065922E-03
  5.80941398E+01  5.35356229E-18  1.02971632E+00  8.75271567E-01 -2.90627792E-14  4.17424040E-02  1.84739102E-03
  5.94792669E+01  6.13398335E-18  1.03248486E+00  8.74284053E-01 -5.62223785E-15  4.07317186E-02  1.87185816E-03
  6.08905641E+01  5.20210591E-18  1.03502471E+00  8.73208974E-01  1.66921099E-14  3.97680967E-02  1.89403938E-03
  6.23285257E+01  5.05801199E-18  1.03734500E+00  8.72048664E-01  2.08869628E-14  3.88484853E-02  1.91393725E-03
  6.37936555E+01  5.96675026E-18  1.03945473E+00  8.70804951E-01 -2.63738828E-14  3.79703455E-02  1.93157705E-03
  6.52864670E+01  5.41982445E-18  1.04136283E+00  8.69479334E-01  1.08254269E-15  3.71314727E-02  1.94700245E-03
  6.68074830E+01  4.89393425E-18  1.04307803E+00  8.68073334E-01  9.67740785E-15  3.63296425E-02  1.96027393E-03
  6.83572366E+01  5.59547178E-18  1.04460888E+00  8.66588624E-01 -1.41865474E-14  3.55624791E-02  1.97146696E-03
  6.99362705E+01  4.82136140E-18  1.04596374E+00  8.65026897E-01  8.29367385E-15  3.48275805E-02  1.98066505E-03
  7.15451381E+01  5.71642653E-18  1.04715073E+00  8.63389616E-01 -2.58588020E-14  3.41227582E-02  1.98795035E-03
  7.31844029E+01  5.13899908E-18  1.04817760E+00  8.61677884E-01  4.66279074E-14  3.34461633E-02  1.99340098E-03
  7.48546394E+01  5.21998617E-18  1.04905167E+00  8.59892655E-01 -3.77973273E-14  3.27960837E-02  1.99709717E-03
  7.65564327E+01  4.53632891E-18  1.04977980E+00  8.58034856E-01  2.74302350E-14  3.21708215E-02  1.99912183E-03
  7.82903789E+01  4.04304389E-18  1.05036861E+00  8.56105170E-01  7.49049701E-15  3.15688985E-02  1.99955185E-03
  8.00570857E+01  5.86472756E-18  1.05082463E+00  8.54103954E-01 -2.56449126E-14  3.09891376E-02  1.99845258E-03
  8.18571719E+01  4.70776911E-18  1.05115440E+00  8.52031396E-01  2.24627608E-14  3.04305049E-02  1.99588216E-03
  8.36912682E+01  5.18948454E-18  1.05136454E+00  8.49887707E-01 -1.33615451E-14  2.98919297E-02  1.99190300E-03
  8.55600172E+01  4.68410405E-18  1.05146156E+00  8.47673228E-01 -6.12422337E-15  2.93722080E-02  1.98659040E-03
  8.74640736E+01  3.54660354E-18  1.05145171E+00  8.45388392E-01  2.68453127E-15  2.88700440E-02  1.98003641E-03
  8.94041044E+01  4.24814107E-18  1.05134080E+00  8.43033559E-01  1.85079880E-15  2.83842153E-02  1.97235290E-03
  9.13807895E+01  4.76824649E-18  1.05113417E+00  8.40608873E-01  6.39485904E-15  2.79137157E-02  1.96367045E-03
  9.33948212E+01  4.99359044E-18  1.05083676E+00  8.38114270E-01 -1.27678926E-14  2.74577335E-02  1.95412626E-03
  9.54469052E+01  3.76905510E-18  1.05045334E+00  8.35549572E-01  9.38058163E-15  2.70155430E-02  1.94384428E-03
  9.75377605E+01  4.67332331E-18  1.04998856E+00  8.32914571E-01 -8.23692766E-15  2.65864129E-02  1.93293693E-03
  9.96681196E+01  5.00134732E-18  1.04944676E+00  8.30209307E-01  5.95834989E-15  2.61693631E-02  1.92153343E-03
  1.01838729E+02  4.64242726E-18  1.04883187E+00  8.27434083E-01  9.69050313E-16  2.57631554E-02  1.90978828E-03
  1.04050349E+02  4.85541279E-18  1.04814732E+00  8.24588917E-01 -7.52978283E-15  2.53668177E-02  1.89785791E-03
  1.06303754E+02  4.16636515E-18  1.04739609E+00  8.21673224E-01  4.68374318E-15  2.49799306E-02  1.88586913E-03
  1.08599734E+02  4.56959146E-18  1.04658080E+00  8.18685910E-01 -1.01532028E-14  2.46025041E-02  1.87389134E-03
  1.10939094E+02  3.68254616E-18  1.04570386E+00  8.15625564E-01  1.37544033E-14  2.42347876E-02  1.86193661E-03
  1.13322652E+02  4.72196815E-18  1.04476730E+00  8.12490751E-01 -3.20397716E-15  2.38770016E-02  1.84998884E-03
  1.15751245E+02  3.08382016E-18  1.04377257E+00  8.09280319E-01  1.41341663E-14  2.35290652E-02  1.83803344E-03
  1.18225722E+02  3.94207298E-18  1.04272063E+00  8.05993525E-01 -2.36893516E-14  2.31904827E-02  1.82607370E-03
  1.20746951E+02  3.29838336E-18  1.04161229E+00  8.02629974E-01  1.43087699E-14  2.28603897E-02  1.81411764E-03
  1.23315816E+02  3.38042224E-18  1.04044842E+00  7.99189120E-01 -4.14683692E-16  2.25380210E-02  1.80214372E-03
  1.25933215E+02  2.99336705E-18  1.03923011E+00  7.95670353E-01 -6.59128816E-16  2.22226199E-02  1.79009785E-03
  1.28600066E+02  3.56132847E-18  1.03795845E+00  7.92073517E-01 -1.40555946E-15  2.19129424E-02  1.77792133E-03
  1.31317304E+02  3.69805992E-18  1.03663445E+00  7.88397901E-01  8.66470662E-15  2.16083093E-02  1.76558629E-03
  1.34085880E+02  3.07330236E-18  1.03525886E+00  7.84641545E-01 -7.06708314E-15  2.13093269E-02  1.75313083E-03
  1.36906765E+02  3.11747713E-18  1.03383237E+00  7.80802615E-01 -7.16748024E-15  2.10164957E-02  1.74063726E-03
  1.39780946E+02  3.67071363E-18  1.03235590E+00  7.76880045E-01  1.42825794E-14  2.07294786E-02  1.72814459E-03
  1.42709431E+02  3.55291422E-18  1.03083052E+00  7.72872065E-01 -3.94604271E-15  2.04485255E-02  1.71560454E-03
  1.45693246E+02  2.40331824E-18  1.02925639E+00  7.68775809E-01 -1.26194795E-14  2.01749516E-02  1.70296521E-03
  1.48733435E+02  3.84320562E-18  1.02763190E+00  7.64589446E-01  7.71748177E-15  1.99090748E-02  1.69023770E-03
  1.51831065E+02  3.12378782E-18  1.02595378E+00  7.60313299E-01 -3.75397869E-15  1.96490013E-02  1.67740865E-03
  1.54987220E+02  2.30970978E-18  1.02421794E+00  7.55948028E-01 -3.12104042E-15  1.93923601E-02  1.66435106E-03
  1.58203006E+02  3.45194330E-18  1.02241994E+00  7.51491923E-01  6.03910409E-15  1.91390466E-02  1.65086397E-03
  1.61479550E+02  3.10064865E-18  1.02055504E+00  7.46942117E-01  8.40280113E-16  1.88900957E-02  1.63676222E-03
  1.64818000E+02  3.20582669E-18  1.01861865E+00  7.42297516E-01 -5.51747565E-15  1.86448100E-02  1.62193041E-03
  1.68219525E+02  2.97653856E-18  1.01660720E+00  7.37557456E-01  1.31978541E-14  1.84021604E-02  1.60638331E-03
  1.71685317E+02  1.84902996E-18  1.01451792E+00  7.32720556E-01 -5.16608579E-15  1.81619775E-02  1.59030900E-03
  1.75216590E+02  2.30760622E-18  1.01234762E+00  7.27786008E-01 -2.01012463E-15  1.79235196E-02  1.57393354E-03
  1.78814582E+02  2.53058367E-18  1.01009323E+00  7.22752212E-01 -6.72224091E-16  1.76866770E-02  1.55735219E-03
  1.82480553E+02  1.82142072E-18  1.00775335E+00  7.17614732E-01  2.16072029E-15  1.74539365E-02  1.54045742E-03
  1.86215787E+02  2.11000297E-18  1.00532758E+00  7.12368335E-01 -2.61468981E-15  1.72283896E-02  1.52298230E-03
  1.90021593E+02  3.70423913E-19  1.00281525E+00  7.07010384E-01 -8.02740326E-15  1.70105425E-02  1.50470861E-03
  1.93899305E+02  2.42709833E-18  1.00021559E+00  7.01542031E-01  9.07939032E-15  1.67972875E-02  1.48562592E-03
  1.97850280E+02  1.09529782E-18  9.97527828E-01  6.95965697E-01 -7.76986287E-15  1.65844672E-02  1.46598177E-03
  2.01875904E+02  1.20402562E-18  9.94751790E-01  6.90281331E-01  5.20755416E-15  1.63705929E-02  1.44625915E-03
  2.05977586E+02  2.41791169E-18  9.91889200E-01  6.84486699E-01  5.65279349E-15  1.61563969E-02  1.42701578E-03
  2.10156764E+02  1.91069059E-18  9.88942610E-01  6.78578455E-01 -1.94246572E-15  1.59435441E-02  1.40866789E-03
  2.14414901E+02  1.35226093E-18  9.85911918E-01  6.72553355E-01 -3.36330300E-15  1.57332968E-02  1.39137136E-03
  2.18753490E+02  2.10270625E-18  9.82792177E-01  6.66411000E-01 -9.18415251E-15  1.55237353E-02  1.37498790E-03
  2.23174051E+02  1.51515542E-18  9.79575322E-01  6.60151269E-01  6.53454197E-15  1.53124923E-02  1.35924861E-03
  2.27678132E+02  4.17938093E-18  9.76252357E-01  6.53769720E-01 -1.42083728E-15  1.51016204E-02  1.34402475E-03
  2.32267311E+02  1.43725793E-18  9.72813529E-01  6.47261087E-01 -1.47103583E-15  1.48940854E-02  1.32931988E-03
  2.36943196E+02  7.34668616E-19  9.69251112E-01  6.40623373E-01  9.30637507E-15  1.46896200E-02  1.31521871E-03
  2.41707426E+02  8.45631449E-19  9.65561244E-01  6.33856702E-01 -7.90299816E-15  1.44858635E-02  1.30187634E-03
  2.46561669E+02  8.26699402E-19  9.61743221E-01  6.26959609E-01  1.02448697E-14  1.42818553E-02  1.28930482E-03
  2.51507626E+02  2.55898174E-18  9.57799138E-01  6.19927710E-01 -1.45575801E-15  1.40792708E-02  1.27727955E-03
  2.56547030E+02  1.77540533E-18  9.53735420E-01  6.12756753E-01  5.08969669E-15  1.38794180E-02  1.26538486E-03
  2.61681647E+02  2.36440236E-18  9.49558996E-01  6.05443357E-01 -1.30865443E-14  1.36826400E-02  1.25316396E-03
  2.66913275E+02 -1.37783234E-19  9.45270982E-01  5.97984865E-01  1.49722638E-15  1.34887060E-02  1.24035347E-03
  2.72243747E+02 -3.01860978E-19  9.40865766E-01  5.90377803E-01  4.16866238E-15  1.32984494E-02  1.22698962E-03
  2.77674931E+02  3.44878796E-18  9.36335153E-01  5.82616693E-01  1.86825916E-15  1.31146286E-02  1.21308146E-03
  2.83208730E+02  9.88673585E-19  9.31673149E-01  5.74702004E-01 -1.35317836E-15  1.29334881E-02  1.19811947E-03
  2.88847082E+02  2.73462907E-20  9.26878665E-01  5.66637907E-01  3.67540704E-15  1.27470583E-02  1.18113788E-03
  2.94591963E+02  6.47896732E-19  9.21956668E-01  5.58419443E-01 -7.70875159E-15  1.25565329E-02  1.16125428E-03
  3.00445385E+02  5.25890205E-19  9.16916712E-01  5.50036837E-01 -1.97083881E-15  1.23685051E-02  1.13822617E-03
  3.06409400E+02  7.15210679E-19  9.11769736E-01  5.41483861E-01  7.08672605E-15  1.21866830E-02  1.11252939E-03
  3.12486096E+02  1.08964450E-18  9.06527599E-01  5.32760925E-01 -6.92303512E-15  1.20082956E-02  1.08485413E-03
  3.18677603E+02  5.15372401E-19  9.01206973E-01  5.23873360E-01  5.15080797E-16  1.18257737E-02  1.05606956E-03
  3.24986089E+02  5.67961421E-20  8.95826240E-01  5.14818995E-01  6.83355074E-15  1.16394451E-02  1.02750133E-03
  3.31413766E+02  1.39466082E-18  8.90391274E-01  5.05594097E-01  1.78968751E-15  1.14511289E-02  1.00046276E-03
  3.37962885E+02  9.31877443E-19  8.84892446E-01  4.96201236E-01 -7.63672758E-15  1.12547530E-02  9.74740500E-04
  3.44635740E+02  1.68705578E-18  8.79315078E-01  4.86631076E-01  9.10121577E-16  1.10547706E-02  9.48801785E-04
  3.51434670E+02  1.32629510E-18  8.73646702E-01  4.76869300E-01 -3.34584263E-15  1.08602591E-02  9.20820657E-04
  3.58362055E+02  1.84797818E-18  8.67887624E-01  4.66906286E-01  1.19821762E-15  1.06752330E-02  8.88668476E-04
  3.65420324E+02 -3.67860198E-19  8.62041426E-01  4.56746094E-01  3.03373859E-15  1.04906443E-02  8.50901311E-04
  3.72611949E+02  5.22406182E-19  8.56100520E-01  4.46389981E-01  2.78492838E-15  1.03014769E-02  8.07371900E-04
  3.79939450E+02  1.93382976E-18  8.50044165E-01  4.35827571E-01 -3.25417571E-15  1.01157940E-02  7.59444582E-04
  3.87405393E+02  2.66494861E-19  8.43845321E-01  4.25058108E-01  4.52441734E-15  9.93208328E-03  7.08601769E-04
  3.95012396E+02  1.16050821E-18  8.37467795E-01  4.14090214E-01 -6.35993831E-15  9.73661331E-03  6.53552518E-04
  4.02763121E+02  1.78013834E-19  8.30879707E-01  4.02925924E-01  4.40328605E-15  9.52153714E-03  5.92377629E-04
  4.10660286E+02 -1.19416518E-18  8.24024703E-01  3.91554130E-01 -5.74009532E-15  9.29559061E-03  5.26670102E-04
  4.18542355E+02  1.62263423E-18  8.17016469E-01  3.80201337E-01  1.38700782E-15  9.07314698E-03  4.61420263E-04
  4.26230280E+02  1.02706357E-18  8.10081466E-01  3.69125939E-01  3.46151756E-15  8.86065149E-03  4.00011576E-04
  4.33728716E+02 -5.78873643E-19  8.03299332E-01  3.58320132E-01 -2.84494838E-15  8.65893691E-03  3.42269526E-04
  4.41042334E+02  1.99233504E-18  7.96715676E-01  3.47776888E-01  1.26151144E-15  8.46772012E-03  2.87701873E-04
  4.48175688E+02  1.31682907E-18  7.90367211E-01  3.37494290E-01 -4.40983369E-15  8.28169854E-03  2.35740909E-04
  4.55133223E+02 -1.07491958E-18  7.84279060E-01  3.27471813E-01  6.76698309E-15  8.09422582E-03  1.85704554E-04
  4.61919270E+02  3.21844805E-19  7.78455583E-01  3.17702705E-01  2.46955051E-15  7.90535471E-03  1.37221340E-04
  4.68538058E+02  3.52346437E-19  7.72880414E-01  3.08177588E-01 -1.96429117E-15  7.71838901E-03  9.03896779E-05
  4.74993709E+02 -1.26213649E-19  7.67534299E-01  2.98889361E-01 -3.17451279E-15  7.53453207E-03  4.53313623E-05
  4.81290244E+02 -1.68284866E-19  7.62407610E-01  2.89835079E-01 -1.56488530E-15  7.35100017E-03  2.18920165E-06
  4.87431583E+02 -9.00324031E-19  7.57499376E-01  2.81008651E-01  6.64585181E-16  7.16828617E-03 -3.89078683E-05
  4.93421554E+02 -2.16666764E-19  7.52808421E-01  2.72399151E-01  8.37661058E-15  6.99181090E-03 -7.78784554E-05
  4.99263886E+02  3.59708900E-19  7.48324743E-01  2.64000831E-01 -1.09596535E-14  6.82219321E-03 -1.14404953E-04
  5.04962219E+02  1.07912670E-18  7.44036692E-01  2.55810882E-01 -5.24574871E-15  6.65742842E-03 -1.47986579E-04
  5.10520101E+02  1.80906230E-18  7.39936268E-01  2.47826599E-01  1.50999428E-14  6.49566431E-03 -1.77996587E-04
  5.15940995E+02 -8.45631449E-19  7.36017580E-01  2.40048082E-01 -7.63891012E-15  6.33249715E-03 -2.03684554E-04
  5.21228277E+02  5.00647475E-19  7.32277992E-01  2.32474656E-01  1.02285007E-14  6.16419329E-03 -2.24528941E-04
  5.26385240E+02  1.21375459E-18  7.28716658E-01  2.25102230E-01 -6.29227939E-15  5.99010661E-03 -2.40458193E-04
  5.31415096E+02 -1.12540504E-18  7.25331780E-01  2.17923239E-01 -1.03725487E-14  5.81292606E-03 -2.51655756E-04
  5.36320978E+02  2.62945102E-19  7.22119165E-01  2.10928766E-01  1.08156055E-14  5.63675658E-03 -2.58360984E-04
  5.41105942E+02  5.04854597E-19  7.19072010E-01  2.04110824E-01 -1.58889331E-15  5.46493397E-03 -2.60762339E-04
  5.45772968E+02  8.16181598E-19  7.16182152E-01  1.97464061E-01 -3.17560406E-15  5.29830467E-03 -2.59013859E-04
  5.50324964E+02 -6.35275367E-19  7.13442317E-01  1.90984468E-01  7.18057551E-16  5.13625759E-03 -2.53489229E-04
  5.54764763E+02 -1.88268693E-18  7.10846826E-01  1.84667388E-01 -1.33571800E-15  4.97859267E-03 -2.44905896E-04
  5.59095132E+02  1.37783234E-18  7.08390696E-01  1.78508351E-01  4.04098345E-15  4.82491222E-03 -2.34093628E-04
  5.63318767E+02 -2.90291393E-19  7.06069541E-01  1.72504316E-01 -7.41028845E-15  4.67365983E-03 -2.21712050E-04
  5.67438301E+02 -2.10356082E-21  7.03880183E-01  1.66652906E-01  9.59992748E-15  4.52291674E-03 -2.08213852E-04
  5.71456297E+02  1.02653768E-18  7.01820526E-01  1.60950186E-01 -6.01564172E-15  4.37250397E-03 -1.93966858E-04
  5.75375260E+02  1.36941809E-18  6.99888292E-01  1.55390407E-01  9.35439108E-15  4.22417759E-03 -1.79309131E-04
  5.79197629E+02  1.60922403E-19  6.98079602E-01  1.49967776E-01 -1.19979996E-14  4.07987741E-03 -1.64528840E-04
  5.82925786E+02  5.67961421E-20  6.96388517E-01  1.44677563E-01  1.32846103E-14  3.94061384E-03 -1.49871031E-04
  5.86562054E+02 -3.34466170E-19  6.94807535E-01  1.39515849E-01 -1.50917582E-14  3.80668451E-03 -1.35564105E-04
  5.90108695E+02  1.37572878E-18  6.93328421E-01  1.34479135E-01 -3.45278737E-15  3.67807591E-03 -1.21814355E-04
  5.93567921E+02  1.90582610E-18  6.91943063E-01  1.29564402E-01  8.75582791E-15  3.55441891E-03 -1.08784064E-04
  5.96941885E+02  7.57281895E-19  6.90644122E-01  1.24769176E-01  4.22868239E-16  3.43492455E-03 -9.65892405E-05
  6.00232689E+02 -2.01415948E-18  6.89425238E-01  1.20091263E-01  5.61350767E-15  3.31863971E-03 -8.53082741E-05
  6.03442382E+02  1.92055103E-18  6.88280732E-01  1.15528386E-01  6.86792584E-15  3.20480660E-03 -7.49837831E-05
  6.06572964E+02  3.12589138E-18  6.87205076E-01  1.11078089E-01 -1.75787691E-14  3.09295703E-03 -6.56196385E-05
  6.09626385E+02  1.55768679E-18  6.86192567E-01  1.06737935E-01  8.32586640E-15  2.98271601E-03 -5.71803414E-05
  6.12604546E+02 -2.17613367E-18  6.85237450E-01  1.02505563E-01  1.19608963E-14  2.87373624E-03 -4.95976462E-05
  6.15509303E+02  1.06545355E-18  6.84334317E-01  9.83784996E-02 -7.66073558E-16  2.76587208E-03 -4.27816174E-05
  6.18342464E+02  1.48301038E-19  6.83478431E-01  9.43541571E-02 -3.39014831E-14  2.65917029E-03 -3.66311646E-05
  6.21105795E+02  3.05068908E-18  6.82665852E-01  9.04300639E-02  1.24716120E-14  2.55362547E-03 -3.10463583E-05
  6.23801016E+02  1.29526757E-18  6.81893433E-01  8.66039354E-02  2.76288466E-14  2.44909288E-03 -2.59431460E-05
  6.26429807E+02  2.69255785E-18  6.81158769E-01  8.28735479E-02 -1.68618028E-14  2.34540351E-03 -2.12629798E-05
  6.28993804E+02  1.34923706E-18  6.80460072E-01  7.92366859E-02 -1.30259787E-14  2.24241532E-03 -1.69721803E-05
  6.31494605E+02  7.76275570E-19  6.79796026E-01  7.56911705E-02  1.27951745E-16  2.13999183E-03 -1.30543124E-05
  6.33933767E+02  1.67114760E-18  6.79165671E-01  7.22347790E-02  1.84040442E-14  2.03808883E-03 -9.50146785E-06
  6.36312809E+02  1.53888621E-18  6.78568313E-01  6.88651000E-02  1.70844225E-14  1.93690467E-03 -6.30841133E-06
  6.38633214E+02  6.75505968E-19  6.78003448E-01  6.55795103E-02 -1.61017313E-14  1.83690266E-03 -3.47102323E-06
  6.40896427E+02  1.74437781E-18  6.77470674E-01  6.23753147E-02 -1.59836010E-14  1.73866956E-03 -9.87224163E-07
  6.43103856E+02  2.35861757E-18  6.76969601E-01  5.92499154E-02  2.82465071E-14  1.64274460E-03  1.14276045E-06
  6.45256878E+02  2.60420829E-18  6.76499796E-01  5.62008958E-02 -3.37849897E-14  1.54953579E-03  2.91817204E-06
  6.47356833E+02  3.26577817E-19  6.76060764E-01  5.32260343E-02  1.55495472E-14  1.45930844E-03  4.34096872E-06
  6.49405029E+02  3.02281690E-18  6.75651977E-01  5.03233132E-02  5.25938962E-15  1.37217824E-03  5.41921853E-06
  6.51402742E+02  2.20137640E-18  6.75272908E-01  4.74909248E-02 -1.93346272E-15  1.28810650E-03  6.16935748E-06
  6.53351216E+02  1.47249257E-18  6.74923059E-01  4.47272319E-02 -2.47223777E-14  1.20693885E-03  6.61676068E-06
  6.55251665E+02  3.75170072E-18  6.74601973E-01  4.20306878E-02  1.70855138E-14  1.12848305E-03  6.79479869E-06
  6.57105272E+02  3.19741245E-18  6.74309234E-01  3.93997653E-02 -2.02949473E-15  1.05257698E-03  6.74272303E-06
  6.58913192E+02  5.38511570E-18  6.74044464E-01  3.68329264E-02  2.94640948E-14  9.79115000E-04  6.50273600E-06
  6.60676552E+02  2.51691052E-18  6.73807347E-01  3.43286278E-02 -1.67522663E-14  9.08037854E-04  6.11676207E-06
  6.62396449E+02  5.38090858E-18  6.73597646E-01  3.18853470E-02  1.88857048E-14  8.39302990E-04  5.62348888E-06
  6.64073954E+02  5.33357846E-18  6.73415246E-01  2.95016139E-02 -2.08255787E-15  7.72849308E-04  5.05604734E-06
  6.65710113E+02  2.71674880E-18  6.73260192E-01  2.71760369E-02 -9.02359899E-15  7.08568571E-04  4.44045665E-06
  6.67305945E+02  5.00752653E-18  6.73132756E-01  2.49073131E-02 -1.34885420E-14  6.46293659E-04  3.79481198E-06
  6.68862443E+02  2.38438619E-18  6.73033530E-01  2.26942200E-02  2.33825675E-14  5.85805562E-04  3.12907750E-06
  6.70380577E+02  3.16585903E-18  6.72963578E-01  2.05355994E-02 -4.49324786E-15  5.26848794E-04  2.44515179E-06
  6.71861293E+02  3.98204063E-18  6.72924652E-01  1.84303468E-02 -6.04443086E-14  4.69140366E-04  1.73653141E-06
  6.73305513E+02  2.88661133E-18  6.72919524E-01  1.63774165E-02  5.00362254E-14  4.12362480E-04  9.86353311E-07
  6.74714136E+02  3.20267135E-18  6.72952498E-01  1.43758356E-02 -1.82368748E-14  3.56141503E-04  1.61712802E-07
  6.76088040E+02  3.69201218E-18  6.73030216E-01  1.24247287E-02  1.49760151E-14  3.00009666E-04 -7.99331361E-07
  6.77428081E+02  3.40592791E-18  6.73163031E-01  1.05233418E-02 -1.35149712E-14  2.43354223E-04 -2.01391949E-06
  6.78735093E+02  2.40568474E-18  6.73367389E-01  8.67110888E-03 -1.06826748E-14  1.85305035E-04 -3.69936404E-06
  6.80009890E+02  2.39201160E-18  6.73670263E-01  6.86765560E-03  2.27228419E-14  1.24681251E-04 -6.22212164E-06
  6.81253266E+02 -4.33202056E-19  6.74117932E-01  5.11277579E-03 -6.29168687E-14  6.01093629E-05 -1.00023811E-05
  6.82465996E+02  1.23991763E-18  6.74793077E-01  3.40333475E-03  1.73905096E-14 -5.85304112E-06 -1.44863366E-05
  6.83648836E+02  7.63461105E-19  6.75807092E-01  1.69754152E-03  6.86894038E-15 -3.21893119E-05 -1.93452720E-05
  6.84802521E+02  1.58632482E-19  6.75695495E-01 -8.83431514E-18 -6.90827583E-15  6.90827277E-15  0.00000000E+00

  ----- MISC. PROFILES ---------------------------------------

          y         ym       nu_t   theta_uv   residual
  0.00000000E+00 -8.42348740E-04  1.54851351E-12 -3.95662263E-17  0.00000000E+00
  1.68469748E-03  8.42348740E-04  1.54851351E-12  4.63540433E-01  3.05384707E-03
  3.41196804E-03  2.54833276E-03  1.54851351E-12  9.25889275E-01  5.61486759E-04
  5.18288753E-03  4.29742779E-03  1.54851351E-12  1.38208795E+00  1.46611232E-04
  6.99855898E-03  6.09072325E-03  1.54851351E-12  1.84711897E+00  2.04048644E-05
  8.86011328E-03  7.92933613E-03  1.54851351E-12  2.32218758E+00  5.96515316E-06
  1.07687099E-02  9.81441160E-03  1.54851351E-12  2.80706327E+00  4.83638646E-06
  1.27255377E-02  1.17471238E-02  1.54851351E-12  3.30130873E+00  1.55532650E-06
  1.47318154E-02  1.37286765E-02  1.54851351E-12  3.80439809E+00  4.54027986E-06
  1.67887926E-02  1.57603040E-02  1.54851351E-12  4.31576036E+00  6.92873042E-06
  1.88977507E-02  1.78432716E-02  1.54851351E-12  4.83479170E+00  8.14072574E-06
  2.10600030E-02  1.99788768E-02  1.54851351E-12  5.36086597E+00  8.66472331E-06
  2.32768965E-02  2.21684498E-02  1.54851351E-12  5.89333708E+00  8.81700623E-06
  2.55498119E-02  2.44133542E-02  1.54851351E-12  6.43153553E+00  8.77823918E-06
  2.78801650E-02  2.67149885E-02  1.54851351E-12  6.97476120E+00  8.64729714E-06
  3.02694071E-02  2.90747860E-02  1.54851351E-12  7.52227685E+00  8.47756929E-06
  3.27190265E-02  3.14942168E-02  1.54851351E-12  8.07330325E+00  8.29786301E-06
  3.52305489E-02  3.39747877E-02  1.54851351E-12  8.62701340E+00  8.12355714E-06
  3.78055386E-02  3.65180438E-02  1.54851351E-12  9.18252196E+00  7.96246193E-06
  4.04455996E-02  3.91255691E-02  1.54851351E-12  9.73886979E+00  7.81790174E-06
  4.31523760E-02  4.17989878E-02  1.54851351E-12  1.02950090E+01  7.69042720E-06
  4.59275540E-02  4.45399650E-02  1.54851351E-12  1.08497981E+01  7.57894893E-06
  4.87728620E-02  4.73502080E-02  1.54851351E-12  1.14020171E+01  7.48167867E-06
  5.16900722E-02  5.02314671E-02  1.54851351E-12  1.19504061E+01  7.39688469E-06
  5.46810017E-02  5.31855370E-02  1.54851351E-12  1.24937093E+01  7.32328136E-06
  5.77475134E-02  5.62142576E-02  1.54851351E-12  1.30307025E+01  7.25997662E-06
  6.08915172E-02  5.93195153E-02  1.54851351E-12  1.35601930E+01  7.20607269E-06
  6.41149715E-02  6.25032444E-02  1.54851351E-12  1.40810045E+01  7.16011816E-06
  6.74198839E-02  6.57674277E-02  1.54851351E-12  1.45919526E+01  7.11974804E-06
  7.08083130E-02  6.91140985E-02  1.54851351E-12  1.50918168E+01  7.08185315E-06
  7.42823693E-02  7.25453412E-02  1.54851351E-12  1.55793487E+01  7.04323402E-06
  7.78442166E-02  7.60632930E-02  1.54851351E-12  1.60533484E+01  7.00138641E-06
  8.14960734E-02  7.96701450E-02  1.54851351E-12  1.65127845E+01  6.95526596E-06
  8.52402143E-02  8.33681439E-02  1.54851351E-12  1.69568764E+01  6.90604154E-06
  8.90789714E-02  8.71595929E-02  1.54851351E-12  1.73850809E+01  6.85759980E-06
  9.30147357E-02  9.10468536E-02  1.54851351E-12  1.77969989E+01  6.81634846E-06
  9.70499585E-02  9.50323471E-02  1.54851351E-12  1.81922551E+01  6.78983184E-06
  1.01187153E-01  9.91185559E-02  1.54851351E-12  1.85704175E+01  7.08243385E-06
  1.05428897E-01  1.03308025E-01  1.54851351E-12  1.89310184E+01  7.60656150E-06
  1.09777831E-01  1.07603364E-01  1.54851351E-12  1.92736730E+01  8.11834242E-06
  1.14236665E-01  1.12007248E-01  1.54851351E-12  1.95982010E+01  8.61032325E-06
  1.18808176E-01  1.16522421E-01  1.54851351E-12  1.99046015E+01  9.08674098E-06
  1.23495211E-01  1.21151694E-01  1.54851351E-12  2.01929036E+01  9.56023015E-06
  1.28300690E-01  1.25897950E-01  1.54851351E-12  2.04631522E+01  1.00411894E-05
  1.33227605E-01  1.30764147E-01  1.54851351E-12  2.07155696E+01  1.05292859E-05
  1.38279026E-01  1.35753315E-01  1.54851351E-12  2.09506311E+01  1.10126918E-05
  1.43458098E-01  1.40868562E-01  1.54851351E-12  2.11689715E+01  1.14713454E-05
  1.48768048E-01  1.46113073E-01  1.54851351E-12  2.13713549E+01  1.18799775E-05
  1.54212183E-01  1.51490115E-01  1.54851351E-12  2.15588050E+01  1.22133628E-05
  1.59793893E-01  1.57003038E-01  1.54851351E-12  2.17326264E+01  1.24544417E-05
  1.65516656E-01  1.62655275E-01  1.54851351E-12  2.18940943E+01  1.25929478E-05
  1.71384036E-01  1.68450346E-01  1.54851351E-12  2.20438160E+01  1.26041977E-05
  1.77399688E-01  1.74391862E-01  1.54851351E-12  2.21815627E+01  1.24408931E-05
  1.83567357E-01  1.80483522E-01  1.54851351E-12  2.23072776E+01  1.20705547E-05
